ID	Category	Language	Genre	Genre2	Pubdate	Author_Last	Author_First	Work_Title	Translation	PubHouse	Prize	WinnerShortlist	Author_Gender	Author_Nationality
2016_Pierce,Blake_ATraceofDeath_MY.txt	FIC	English	MY		2016	Pierce	Blake	ATraceofDeath					M	
2016_Pierce,Blake_CausetoRun_MY.txt	FIC	English	MY		2016	Pierce	Blake	CausetoRun					M	
2016_Pinckney,Darryl_BlackDeutschland_CT.txt	FIC	English	NYT		2016	Pinckney	Darryl	BlackDeutschland		MacmillanCA			M	
2016_Pipkin,John_TheBlindAstronomersDaughter_CT.txt	FIC	English	NYT		2016	Pipkin	John	TheBlindAstronomer'sDaughter		Bloomsbury			M	
2016_Pitt-Brooke,David_CrossingHomeGround_ME.txt	NON	English	MEM		2016	Pitt-Brooke	David	CrossingHomeGround					M	
2016_Pollock,DonaldRay_TheHeavenlyTable_CT.txt	FIC	English	NYT		2016	Pollock	DonaldRay	TheHeavenlyTable		Doubleday			M	
2016_Preston,Douglas_TheObsidianChamber_BS.txt	FIC	English	BS		2016	Preston	Douglas	TheObsidianChamber		GrandCentralPublishing			M	
2016_Raboy,Marc_MarconiTheManWhoNetworkedTheWorld_HIST.txt	NON	English	HIST		2016	Raboy	Marc	Marconi:TheManWhoNetworkedtheWorld		OxfordUniversityPress			M	
2016_Rankin,Ian_RatherBeTheDevil_MY.txt	FIC	English	MY		2016	Rankin	Ian	RatherBetheDevil					M	
2016_Raven,James_TheDepraved_MY.txt	FIC	English	MY		2016	Raven	James	TheDepraved					M	
2016_Reid,Ian_ImThinkingOfEndingThings_CT.txt	FIC	English	NYT		2016	Reid	Ian	I'mThinkingofEndingThings		ScoutPress			M	
2016_Riordan,Rick_TheHammerofThor_MG.txt	FIC	English	MID		2016	Riordan	Rick	TheHammerofThor					M	
2016_Riordan,Rick_TheHiddenOracle_MG.txt	FIC	English	MID		2016	Riordan	Rick	TheHiddenOracle					M	
2016_Rizvi,Ali_TheAtheistMuslim_ME.txt	NON	English	MEM		2016	Rizvi	Ali	TheAtheistMuslim					M	
2016_Robertson,Robbie_TestimonyAMemoir_ME.txt	NON	English	MEM		2016	Robertson	Robbie	Testimony:AMemoir					M	
2016_Rollins,James_TheSeventhPlague_MY.txt	FIC	English	MY		2016	Rollins	James	TheSeventhPlague					M	
2016_Rosenblatt,Roger_ThomasMurphy_CT.txt	FIC	English	NYT		2016	Rosenblatt	Roger	ThomasMurphy		Ecco			M	
2016_RussellFearn,John_TheFiveMatchboxes_MY.txt	FIC	English	MY		2016	RussellFearn	John	TheFiveMatchboxes					M	
2016_Russo,Richard_EverybodysFool_CT.txt	FIC	English	NYT		2016	Russo	Richard	Everybody'sFool		RandomHouseCa			M	
2016_Sanderson,Brandon_Calamity_SF.txt	FIC	English	SF		2016	Sanderson	Brandon	Calamity		DelacortePress			M	
2016_Sanderson,Brandon_TheDarkTalent_MG.txt	FIC	English	MID		2016	Sanderson	Brandon	TheDarkTalent					M	
2016_Sandford,John_EscapeClause_BS.txt	FIC	English	BS		2016	Sandford	John	EscapeClause		Putnam			M	
2016_Sapkowski,Andrzej_TheTowerofSwallows_SF.txt	FIC	English	SF		2016	Sapkowski	Andrzej	TheTowerofSwallows		Orbit			M	
2016_Savit,Gavriel_AnnaAndTheSwallowMan_CT.txt	FIC	English	NYT		2016	Savit	Gavriel	AnnaandtheSwallowMan		RandomHouseCa			M	
2016_Sawyer,RobertJ_QuantumNight_SF.txt	FIC	English	SF		2016	Sawyer	RobertJ.	QuantumNight		Viking			M	
2016_Scott,John_AGuyLikeMe_ME.txt	NON	English	MEM		2016	Scott	John	AGuyLikeMe					M	
2016_Seay,Martin_TheMirrorThief_CT.txt	FIC	English	NYT		2016	Seay	Martin	TheMirrorThief		MelvilleHouse			M	
2016_SemSandberg,Steve_TheChosenOnes_CT.txt	FIC	English	NYT		2016	Sem-Sandberg	Steve	TheChosenOnes		Farrar,Straus,andGiroux			M	
2016_Sherrill,Steven_TheMinotaurTakesHisOwnSweetTime_CT.txt	FIC	English	NYT		2016	Sherrill	Steven	TheMinotaurTakesHisOwnSweetTime		JohnF.Blair			M	
2016_Shriver,Lionel_TheMandiblesAFamily_CT.txt	FIC	English	NYT		2016	Shriver	Lionel	TheMandibles:AFamily,2029-2047		HarperCollins			M	
2016_Silva,Daniel_TheBlackWidow_BS.txt	FIC	English	BS		2016	Silva	Daniel	TheBlackWidow		Harper			M	
2016_Sittenfeld,Curtis_Eligible_CT.txt	FIC	English	NYT		2016	Sittenfeld	Curtis	Eligible:AmodernretellingofPrideandPrejudice		RandomHouseCa			M	
2016_Smith,Charlie_GinnyGall_CT.txt	FIC	English	NYT		2016	Smith	Charlie	GinnyGall		HarperCollins			M	
2016_Smith,Dominic_TheLastPaintingOfSaraDeVos_CT.txt	FIC	English	NYT		2016	Smith	Dominic	TheLastPaintingofSaradeVos		MacmillanCA			M	
2016_Smitherd,Luke_KillSomeone_MY.txt	FIC	English	MY		2016	Smitherd	Luke	KillSomeone					M	
2016_Sorrentino,Christopher_TheFugitives_CT.txt	FIC	English	NYT		2016	Sorrentino	Christopher	TheFugitives		Simon&Schuster			M	
2016_Sparks,Nicholas_TwoByTwo_BS.txt	FIC	English	BS		2016	Sparks	Nicholas	TwobyTwo		GrandCentralPublishing			M	
2016_Spiegelman,Peter_DrKnox_CT.txt	FIC	English	NYT		2016	Spiegelman	Peter	Dr.Knox		AlfredAKnopf			M	
2016_Springsteen,Bruce_BorntoRun_ME.txt	NON	English	MEM		2016	Springsteen	Bruce	BorntoRun					M	
2016_Sterling,Bruce_PirateUtopia_SF.txt	FIC	English	SF		2016	Sterling	Bruce	PirateUtopia		TachyonPublications			M	
2016_Stolarz,Brian_GraceandJusticeonDeathRow_ME.txt	NON	English	MEM		2016	Stolarz	Brian	GraceandJusticeonDeathRow					M	
2016_Stroud,Jonathan_TheCreepingShadow_MG.txt	FIC	English	MID		2016	Stroud	Jonathan	TheCreepingShadow					M	
2016_Sund,ErikAxl_TheCrowGirl_CT.txt	FIC	English	NYT		2016	Sund	ErikAxl	TheCrowGirl		RandomHouseCa			M	
2016_Surendra,Rajiv_TheElephantsinmyBackyard_ME.txt	NON	English	MEM		2016	Surendra	Rajiv	TheElephantsinmyBackyard					M	
2016_Sveen,Gard_TheLastPilgrim_MY.txt	FIC	English	MY		2016	Sveen	Gard	TheLastPilgrim					M	
2016_Swift,Graham_MotheringSundayARomance_CT.txt	FIC	English	NYT		2016	Swift	Graham	MotheringSunday:ARomance		RandomHouseCa			M	
2016_Szalay,David_AllThatManIs_PW.txt	FIC	English	PW		2016	Szalay	David	AllThatManIs		McClellandandStewart	ManBooker	Shortlist	M	Canada
2016_Tallent,Elizabeth_MendocinoFire_PW.txt	FIC	English	PW		2016	Tallent	Elizabeth	MendocinoFire		Harper	PEN/FaulknerAwardforFiction	Shortlist	M	US
2016_Tepper,Julian_Ark_CT.txt	FIC	English	NYT		2016	Tepper	Julian	Ark		DzancBooks			M	
2016_Thacker,Nick_TheIceChasm_MY.txt	FIC	English	MY		2016	Thacker	Nick	TheIceChasm					M	
2016_Thor,Brad_ForeignAgent_MY.txt	FIC	English	MY		2016	Thor	Brad	ForeignAgent					M	
2016_Tieryas,Peter_UnitedStatesofJapan_SF.txt	FIC	English	SF		2016	Tieryas	Peter	UnitedStatesofJapan		AngryRobot			M	
2016_Towles,Amor_AGentlemaninMoscow_BS.txt	FIC	English	BS	YA	2016	Towles	Amor	AGentlemaninMoscow		Viking			M	
2016_Ullrich,Volker_HitlerAscent1889-1939_HIST.txt	NON	English	HIST		2016	Ullrich	Volker	Hitler:Ascent1889-1939		Knopf			M	
2016_Vance,JD_HillbillyElegyAMemoirofaFamilyandCultureinCrisis_ME.txt	NON	English	MEM		2016	Vance	JD	HillbillyElegy:AMemoirofaFamilyandCultureinCrisis					M	
2016_Vasquez,JuanGabriel_Reputations_CT.txt	FIC	English	NYT		2016	Vasquez	JuanGabriel	Reputations		Riverhead			M	
2016_Vassanji,MG_Nostaligia_SF.txt	FIC	English	SF		2016	Vassanji	M.G	Nostalgia		Doubleday			M	
2016_Vyleta,Dan_Smoke_CT.txt	FIC	English	NYT		2016	Vyleta	Dan	Smoke		Doubleday			M	
2016_Wagner,Bruce_IMetSomeone_CT.txt	FIC	English	NYT		2016	Wagner	Bruce	IMetSomeone		PenguinGroupUSA			M	
2016_Walsh,Dan_RememberingDresden_MY.txt	FIC	English	MY		2016	Walsh	Dan	RememberingDresden					M	
2016_Watson,Brad_MissJaneANovel_CT.txt	FIC	English	NYT		2016	Watson	Brad	MissJane:ANovel		WWNorton			M	
2016_Wayne,Teddy_Loner_CT.txt	FIC	English	NYT		2016	Wayne	Teddy	Loner		Simon&Schuster			M	
2016_Weber,David_AttheSignofTriumph_BS.txt	FIC	English	BS	SF	2016	Weber	David	AttheSignofTriumph		Tor			M	
2016_Weber,David_ShadowofVictory_SF.txt	FIC	English	SF		2016	Weber	David	ShadowofVictory		BaenBooks			M	
2016_Weeks,Brent_TheBloodMirror_BS.txt	FIC	English	BS		2016	Weeks	Brent	TheBloodMirror		Orbit			M	
2016_White,Edmund_OurYoungMan_CT.txt	FIC	English	NYT		2016	White	Edmund	OurYoungMan		Bloomsbury			M	
2016_Whitehead,Colson_TheUndergroundRailroad_PW.txt	FIC	English	PW	BS	2016	Whitehead	Colson	TheUndergroundRailroad		Doubledayy	NationalBookAwards	Winner	M	US
2016_Woods,Stuart_SexLiesandSeriousMoney_BS.txt	FIC	English	BS		2016	Woods	Stuart	Sex,LiesandSeriousMoney		Putnam			M	
2016_Wray,John_TheLostTimeAccidents_CT.txt	FIC	English	NYT		2016	Wray	John	TheLostTimeAccidents		MacmillanCA			M	
2016_Yehoshua,AB_TheExtra_CT.txt	FIC	English	NYT		2016	Yehoshua	AB	TheExtra		HoutonMifflinHarcourt			M	
2016_Yun,Jung_Shelter_CT.txt	FIC	English	NYT		2016	Yun	Jung	Shelter		MacmillanCA			M	
2016_Zambra,Alejandro_MultipleChoice_CT.txt	FIC	English	NYT		2016	Zambra	Alejandro	MultipleChoice		PenguinGroupUSA			M	
2016_Zetner,Jeff_TheSerpentKing_YA.txt	FIC	English	YA		2016	Zetner	Jeff	TheSerpentKing					M	
2017_Chainani,Soman_QuestsforGlory_ MG.txt	FIC	English	MID		2017	Chainani	Soman	QuestsforGlory					M	
2017_Cheng,Jack_SeeYouintheCosmos_MG.txt	FIC	English	MID		2017	Cheng	Jack	SeeYouintheCosmos					M	
2017_Colfer,Chris_ WorldsCollide_MG.txt	FIC	English	MID		2017	Colfer	Chris	WorldsCollide					M	
2017_Mull,Brandon_Dragonwatch_MG.txt	FIC	English	MID		2017	Mull	Brandon	Dragonwatch					M	
2017_Riordan,Rick_TheDarkProphecy_MG.txt	FIC	English	MID		2017	Riordan	Rick	TheDarkProphecy					M	
2017_Riordan,Rick_TheShipoftheDead_MG.txt	FIC	English	MID		2017	Riordan	Rick	TheShipoftheDead					M	
2017_Stroud,Jonathan_TheEmptyGrave_MG.txt	FIC	English	MID		2017	Stroud	Jonathan	TheEmptyGrave					M	
2018_Beatty,Robert_WillaoftheWood_MG.txt	FIC	English	MID		2018	Beatty	Robert	WillaoftheWood					M	
2018_Harris,NeilPatrick_TheMagicMisfits_MG.txt	FIC	English	MID		2018	Harris	NeilPatrick	TheMagicMisfits					M	
2018_Mull,Brandon_WrathoftheDragonKing_MG.txt	FIC	English	MID		2018	Mull	Brandon	WrathoftheDragonKing					M	
2018_Reynolds,Jason_Sunny_MG.txt	FIC	English	MID		2018	Reynolds	Jason	Sunny					M	
2018_Riordan,Rick_TheBurningMaze_MG.txt	FIC	English	MID		2018	Riordan	Rick	TheBurningMaze					M	
41 A Portrait of My Father - George W. Bush.txt	NON	English	BIO		2014	Bush	George	41APortraitofmyFather					M	
A. Lincoln - Ronald C. White, Jr_.txt	NON	English	BIO		2009	WhiteJr	RonaldC	ALincoln					M	
Abigail Adams - Woody Holton.txt	NON	English	BIO		2009	Holton	Woody	AbigailAdams					M	
Agent Sonya - Ben Macintyre.txt	NON	English	BIO		2020	Macintyre	Ben	AgentSonya					M	
Alexander the Great - Philip Freeman.txt	NON	English	BIO		2011	Freeman	Philip	AlexandertheGreat					M	
Alibaba_ The House That Jack Ma Built - Duncan Clark.txt	NON	English	BIO		2016	Clark	Duncan	Alibaba					M	
Amazing Grace - Eric Metaxas.txt	NON	English	BIO		2007	Metaxas	Eric	AmazingGraceWilliamWilberforceandtheHeroicCampaigntoEndSlavery					M	
American Kingpin - Nick Bilton.txt	NON	English	BIO		2017	Bilton	Nick	AmericanKingpin					M	
American Lion - Jon Meacham.txt	NON	English	BIO		2008	Meacham	Jon	AmericanLion					M	
American Prometheus - Kai Bird.txt	NON	English	BIO		2005	Bird	Kai	AmericanPrometheus					M	
American Sniper_ The Autobiography of the Most Lethal Sniper in U.S. Military History - Chris Kyle.txt	NON	English	BIO		2012	Kyle	Chris	AmericanSniper					M	
American Ulysses_ A Life of Ulysses S. Grant - Ronald C. White Jr.txt	NON	English	BIO		2016	White	Ronald	AmericanUlysses					M	
Andrew Carnegie - David Nasaw.txt	NON	English	BIO		2006	Nasaw	David	AndrewCarnegie					M	
And So It Goes - Charles J. Shields.txt	NON	English	BIO		2011	Shields	Charles	Andsoitgoes					M	
Augustus - Anthony Everitt.txt	NON	English	BIO		2006	Everitt	Anthony	Augustus					M	
Beatles, The - Bob Spitz.txt	NON	English	BIO		2005	Spitz	Bob	TheBeatles					M	
Becky - Darren Galsworthy.txt	NON	English	BIO		2016	Galsworthy	Darren	Becky					M	
Becoming Steve Jobs_ The Evolution of a Reckless Upstart Into a Visionary Leader - Brent Schlender & Rick Tetzeli.txt	NON	English	BIO		2015	Schlender	Brent	BecomingSteveJobs					M	
Beethoven - Jan Swafford.txt	NON	English	BIO		2014	Swafford	Jan.	Beethoven					M	
Being Nixon_ A Man Divided - Evan Thomas.txt	NON	English	BIO		2015	Evan	Thomas	BeingNixon					M	
Billion Dollar Loser - Reeves Wiedeman.txt	NON	English	BIO		2020	Wiedeman	Reeve	BillionDollarLoser					M	
Bismarck_ A Life - Jonathan Steinberg.txt	NON	English	BIO		2011	Steinberg	Jonathan	Bismarck					M	
Black Count_ Glory, Revolution, Betrayal, and the Real Count of Monte Cristo, The - Tom Reiss.txt	NON	English	BIO		2012	Reiss	Tom	TheBlackCount					M	
Bobby Kennedy - Larry Tye.txt	NON	English	BIO		2016	Tye	Larry	BobbyKennedy					M	
Bonhoeffer - Eric Metaxas.txt	NON	English	BIO		2009	Metaxas	Eric	Bonhoeffer					M	
Bruce - Peter Ames Carlin.txt	NON	English	BIO		2012	AmesCarlin	Peter	Bruce					M	
C. S. Lewis &#8211; A Life - Alister McGrath.txt	NON	English	BIO		2012	McGrath	Alister	CSLewisALife					M	
Caesar_ Life of a Colossus - Adrian Goldsworthy.txt	NON	English	BIO		2006	Goldsworthy	Adrian	Caesar					M	
Caravaggio - Andrew Graham-Dixon.txt	NON	English	BIO		2011	GrahamDixon	Andrew	CaravaggioALifeSacredandProfane					M	
Catherine the Great_ Portrait of a Woman - Robert K. Massie.txt	NON	English	BIO		2011	Massie	Robert	CatherinetheGreat					M	
Churchill Factor_ How One Man Made History, The - Boris Johnson.txt	NON	English	BIO		2018	Roberts	Andrew	Churchill					M	
Churchill_ Walking with Destiny - Andrew Roberts.txt	NON	English	BIO		2014	Johnson	Boris	TheChurchillFactor					M	
Clemente_ The Passion and Grace of Baseball's Last Hero - David Maraniss.txt	NON	English	BIO		2007	Maraniss	David	Clemente					M	
Cleopatra_ A Life - Stacy Schiff.txt	NON	English	BIO		2010	Schiff	Stacy	Cleopatra					M	
Clouds of Glory - Michael Korda.txt	NON	English	BIO		2014	Korda	Michael	CloudsofGlory					M	
Code Breaker, The - Walter Isaacson.txt	NON	English	BIO		2021	Isaacson	Walter	TheCodeBreaker					M	
Code Name - Larry Loftis.txt	NON	English	BIO		2019	Loftis	Larry	CodeName					M	
Colonel Roosevelt - Edmund Morris.txt	NON	English	BIO		2010	Morris	Edmund	ColonelRoosevelt					M	
Dead Are Arising, The - Les Payne.txt	NON	English	BIO		2020	Payne	Les	TheDeadAreArising					M	
Dearie - Bob Spitz.txt	NON	English	BIO		2012	Spitz	Bob	Dearie					M	
Death and Life of Aida Hernandez, The - Aaron Bobrow-Strain.txt	NON	English	BIO		2019	BobrowStrain	Aaron	TheDeathandLifeofAidaHernandez					M	
Deng Xiaoping and the transformation of China - Ezra F. Vogel.txt	NON	English	BIO		2011	Vogel	Ezra	DengXiaopingandthetransformationofChina					M	
Destiny and Power - Jon Meacham.txt	NON	English	BIO		2015	Meacham	Jon	DestinyandPower					M	
Dutch Girl_ Audrey Hepburn and World War II - Robert Matzen.txt	NON	English	BIO		2019	Matzen	Robert	DutchGirl					M	
Edison - Edmund Morris.txt	NON	English	BIO		2019	Morris	Edmund	Edison					M	
Einstein - Isaacson, Walter.txt	NON	English	BIO		2007	Isaacson	Walter	Einstein					M	
Eisenhower in War and Peace - Jean Edward Smith.txt	NON	English	BIO		2012	Smith	JeanEdward	EisenhowerinWarandPeace					M	
Empire of the Summer Moon_ Quanah Parker and the Rise and Fall e Most Powerful Indian Tribe in American History - S. C. Gwynne.txt	NON	English	BIO		2010	Gwynne	SC	EmpireoftheSummerMoon					M	
Empty Mansions - Bill Dedman.txt	NON	English	BIO		2013	Dedman	Bill	EmptyMansions					M	
Enchantment - Donald Spoto.txt	NON	English	BIO		2006	Spoto	Donald	Enchantment					M	
Escape from Camp 14 - Blaine Harden.txt	NON	English	BIO		2012	Harden	Blaine	EscapefromCamp14					M	
Everything Store_ Jeff Bezos and the Age of Amazon, The - Stone, Brad.txt	NON	English	BIO		2013	Stone	Brad	TheEverythingStore					M	
FDR - Jean Edward Smith.txt	NON	English	BIO		2007	Smith	JeanEdward	FDR					M	
Fear - Bob Woodward.txt	NON	English	BIO		2018	Woodward	Bob	Fear					M	
Fierce Patriot - Robert L. O'Connell.txt	NON	English	BIO		2014	OConnell	Robert	FiercePatriot					M	
Fierce Poise - Alexander Nemerov.txt	NON	English	BIO		2021	Nemerov	Alexander	FiercePoise					M	
First - Evan Thomas.txt	NON	English	BIO		2019	Thomas	Evan	First					M	
First Man - James R. Hansen.txt	NON	English	BIO		2005	Hansen	James	FirstMan					M	
First Tycoon_ The Epic Life of Cornelius Vanderbilt, The - T. J. Stiles.txt	NON	English	BIO		2009	Stiles	TJ	TheFirstTycoon					M	
Fish That Ate the Whale, The - Rich Cohen.txt	NON	English	BIO		2012	Cohen	Rich	TheFishThatAtetheWhale					M	
Forgive Me, Leonard Peacock - Matthew Quick.txt	FIC	English	YA		2013	Quick	Matthew	ForgiveMeLeonardPeacock					M	
Frank_ The Voice - James Kaplan.txt	NON	English	BIO		2010	Kaplan	James	Frank					M	
Frankly in Love - David Yoon.txt	FIC	English	YA		2019	Yoon	David	FranklyInLove					M	
Frederick Douglass - David W. Blight.txt	NON	English	BIO		2018	Blight	David	FrederickDouglass					M	
Game_ The Sequel to _I Hunt Killers_ - Barry Lyga.txt	FIC	English	YA		2013	Lyga	Barry	Game					M	
George F. Kennan_ An American Life - John Lewis Gaddis.txt	NON	English	BIO		2011	Gaddis	JohnLewis	GeorgeFKennan					M	
George Washington - David O. Stewart.txt	NON	English	BIO		2021	Stewart	David	GeorgeWashington					M	
Gonzo - Corey Seymour & Johnny Depp & Jann S. Wenner.txt	NON	English	BIO		2007	Wenner	Jann	Gonzo					M	
Goodbye Days - Jeff Zentner.txt	FIC	English	YA		2017	Zetner	Jeff	GoodbyeDays					M	
Good Neighbor, The - Maxwell King.txt	NON	English	BIO		2018	King	Maxwell	TheGoodNeighbor					M	
Good Spy, The - Kai Bird.txt	NON	English	BIO		2014	Bird	Kai	TheGoodSpy					M	
Grandma Gatewood's Walk_ The Inspiring Story of the Woman Who Saved the Appalachian Trail - Montgomery, Ben.txt	NON	English	BIO		2014	Montgomery	Ben	GrandmaGatewoodsWalk					M	
Grant - Ron Chernow.txt	NON	English	BIO		2017	Chernow	Ron	Grant					M	
Great and Terrible King, A - Marc Morris.txt	NON	English	BIO		2008	Morris	Marc	AGreatandTerribleKing					M	
Greatest Knight, The - Thomas Asbridge.txt	NON	English	BIO		2014	Asbirdge	Thomas	TheGreatestKnight					M	
Hedy's Folly - Richard Rhodes.txt	NON	English	BIO		2011	Rhodes	Richard	HedysFolly					M	
Henry Clay_ The Essential American - David S. Heidler & Jeanne T. Heidler.txt	NON	English	BIO		2010	Heidler	DavidStephen	HenryClay					M	
Hero - Michael Korda.txt	NON	English	BIO		2010	Korda	Michael	Hero					M	
History Is All You Left Me - Adam Silvera.txt	FIC	English	YA		2017	Silvera	Adam	HistoryIsAllYouLeftMe					M	
His Truth Is Marching On - Jon Meacham & John Lewis.txt	NON	English	BIO		2020	Meacham	Jon	HisTruthIsMarchingon					M	
Hitler_ Ascent 1889-1939 - Volker Ullrich.txt	NON	English	BIO		2016	Ullrich	Volker	Hitler					M	
I Hunt Killers - Barry Lyga.txt	FIC	English	YA		2012	Lyga	Barry	HuntKillersI					M	
Immortal Irishman, The - Timothy Egan.txt	NON	English	BIO		2016	Timothy	Egan	TheImmortalIrishman					M	
Invisible - Stephen L. Carter.txt	NON	English	BIO		2018	Carter	Stephen	Invisible					M	
Jim Henson_ The Biography - Jones, Brian Jay.txt	NON	English	BIO		2013	Jones	BrianJay	JimHenson					M	
Joe Biden - Evan Osnos.txt	NON	English	BIO		2020	Osnos	Evan	JoeBiden					M	
John Lennon The Life - Philip Norman.txt	NON	English	BIO		2009	Norman	Philip	JohnLennon					M	
John Quincy Adams - Harlow Giles Unger.txt	NON	English	BIO		2013	Bushkin	Henry	JohnnyCarson					M	
Johnny Carson - Henry Bushkin.txt	NON	English	BIO		2013	Hilburn	Robert	JohnnyCash					M	
Johnny Cash_ The Life - Hilburn, Robert.txt	NON	English	BIO		2012	Unger	HarlowGiles	JohnQuincyAdams					M	
Last Days of John Lennon, The - James Patterson.txt	NON	English	BIO		2020	Patterson	James	TheLastDaysofJohnLennon					M	
Last Founding Father_ James Monroe and a Nation's Call to Greatness, The - Harlow Unger.txt	NON	English	BIO		2009	Giles	UngerHarlow	TheLastFoundingFather					M	
Lenin - Victor Sebestyen.txt	NON	English	BIO		2017	Sebestyen	Victor	Lenin					M	
Leonard - William Shatner.txt	NON	English	BIO		2016	Shatner	William	Leonard					M	
Leonardo da Vinci - Walter Isaacson.txt	NON	English	BIO		2017	Isaacson	Walter	LeonardodaVinci					M	
Lincoln's Last Trial--The Murder Case That Propelled Him to the Presidency - Dan Abrams.txt	NON	English	BIO		2018	Abrams	Dan	LincolnsLastTrial					M	
Lincoln's Mentors - Michael J. Gerhardt.txt	NON	English	BIO		2021	Gerhardt	Michael	LincolnsMentors					M	
Ma’am Darling - Craig Brown.txt	NON	English	BIO		2017	Brown	Craig	MaamDarling					M	
Malcolm X - Manning Marable.txt	NON	English	BIO		2011	Marable	Manning	MalcolmX					M	
Manson_ The Life and Times of Charles Manson Hardcover - Jeff Guinn.txt	NON	English	BIO		2013	Guinn	Jeff	Manson					M	
Man Who Saved the Union, The - H.W. Brands.txt	NON	English	BIO		2012	Brands	HW	TheManWhoSavedtheUnion					M	
Mark Twain_ A Life - Ron Powers.txt	NON	English	BIO		2005	Powers	Ron	MarkTwain					M	
Martin Luther_ The Man Who Rediscovered God and Changed the World - Eric Metaxas.txt	NON	English	BIO		2017	Metaxas	Eric	MartinLuther					M	
Michael Jordan - Roland Lazenby.txt	NON	English	BIO		2014	Lazenby	Roland	MichaelJordan					M	
Mind at Play, A - Jimmy Soni.txt	NON	English	BIO		2017	Soni	Jimmy	AMindatPlay					M	
Mockingbird - Charles J. Shields.txt	NON	English	BIO		2006	Shields	Charles	MockingbirdAPortraitofHarperLeeFromScouttoGoSetaWatchman					M	
Monk of Mokha, The - Dave Eggers.txt	NON	English	BIO		2018	Eggers	Dave	TheMonkofMokha					M	
My Friend Dahmer_ Movie Tie-In Edition - Derf Backderf.txt	NON	English	BIO		2012	Backderf	Derf	MyFriendDahmer					M	
Napoleon - Andrew Roberts.txt	NON	English	BIO		2014	Roberts	Andrew	Napoleon					M	
New Tsar, The - Steven Lee Myers.txt	NON	English	BIO		2014	Myers	StevenLee	Thenewtsar					M	
Nikola Tesla_ Imagination and the Man That Invented the 20th Century - Sean Patrick.txt	NON	English	BIO		2013	Patrick	Sean	NikolaTesla					M	
Notorious Benedict Arnold, The - Steve Sheinkin.txt	NON	English	BIO		2010	Sheinkin	Steve	ThenotoriousBenedictArnold					M	
Opposite of Always - Justin A. Reynolds.txt	FIC	English	YA		2019	Reynolds	JustinA	OppositeOfAlways					M	
Passage of Power, The - Robert A. Caro.txt	NON	English	BIO		2012	Caro	Robert	ThePassageofPower					M	
Patriarch, The - David Nasaw.txt	NON	English	BIO		2012	Nasaw	David	ThePatriarch					M	
Paul - N. T. Wright.txt	NON	English	BIO		2018	Wright	NT	PaulABiography					M	
Paul Robeson_ A Biography - Martin Duberman.txt	NON	English	BIO		2021	Duberman	Martin	PaulRobeson					M	
Polk - Walter R. Borneman.txt	NON	English	BIO		2008	Borneman	Walter	Polk					M	
Princess Spy, The - Larry Loftis.txt	NON	English	BIO		2021	Loftis	Larry	ThePrincessSpy					M	
Queen Mother, The - William Shawcross.txt	NON	English	BIO		2009	Shawcross	William	TheQueenMother					M	
Reagan_ The Life - H.W. Brands.txt	NON	English	BIO		2015	Brands	HW	Reagan					M	
Rebel Yell_ The Violence, Passion, and Redemption of Stonewall Jackson - S. C. Gwynne.txt	NON	English	BIO		2014	Gwynne	SC	RebelYell					M	
Road to Jonestown, The - Jeff Guinn.txt	NON	English	BIO		2017	Guinn	Jeff	TheRoadtoJonestown					M	
Robin - Dave Itzkoff.txt	NON	English	BIO		2018	Itzkoff	Dave	Robin					M	
Secret Life of Houdini_ The Making of America's First Superhero, The - William Kalush & Larry Sloman.txt	NON	English	BIO		2006	Kalush	William	TheSecretLifeofHoudini					M	
Secret Life of Marilyn Monroe, The - J. Randy Taraborrelli.txt	NON	English	BIO		2009	Taraborrelli	JRandy	TheSecretLifeofMarilynMonroe					M	
Short and Tragic Life of Robert Peace, The - Jeff Hobbs.txt	NON	English	BIO		2014	Hobbs	Jeff	TheShortandTragicLifeofRobertPeace					M	
Singled Out - Andrew Maraniss.txt	NON	English	BIO		2021	Maraniss	Andrew	SingledOut					M	
Spearhead - Adam Makos.txt	NON	English	BIO		2019	Makos	Adan	Spearhead					M	
Steve Jobs - Isaacson, Walter.txt	NON	English	BIO		2011	Isaacson	Walter	SteveJobs					M	
Stranger in the Woods, The - Michael Finkel.txt	NON	English	BIO		2017	Finkel	Michael	TheStrangerintheWoods					M	
Stranger Than Fanfiction - Chris Colfer.txt	FIC	English	YA		2017	Colfer	Chris	StrangerThanFanfiction					M	
Strangest Man, The - Graham Farmelo.txt	NON	English	BIO		2009	Farmelo	Graham	TheStrangestMan					M	
Tesla - Carlson, W. Bernard.txt	NON	English	BIO		2013	Carlson	Bernard	Tesla					M	
The Inexplicable Logic of My Life - Benjamin Alire Saenz.txt	FIC	English	YA		2017	Saenz	BenjaminAlire	TheInexplicableLogicOfLife					M	
They Both Die at the End - Adam Silvera.txt	FIC	English	YA		2017	Silvera	Adam	TheyBothDieAtTheEnd					M	
Thomas Jefferson_ The Art of Power - Jon Meacham.txt	NON	English	BIO		2012	Meacham	Jon	ThomasJefferson					M	
Traitor to His Class_ The Privileged Life and Radical Presidency of Franklin Delano Roosevelt - H. W. Brands.txt	NON	English	BIO		2008	Brands	HW	TraitortoHisClass					M	
True Believer - Abraham Riesman.txt	NON	English	BIO		2021	Riesman	Abraham	TrueBeliever					M	
